Survey ID,NPS,Reason for Rating,CSAT
27937588,0,"It is very hard to reach an actual human agent, it is as if the IVR is set to avoid people to be able to speak with a representative.
There is no announcement for any outage happening and the updates for unscheduled outages is second to none.
I don't think it is fair that the penalty is incurred even if it is just a one day late and yet there is no compensation for loss of service for specific days",1
27936664,6,I have already cancelled the subscription on my end but it was not cancelled on the system hence another charge that PLDT would not refund!,6
27936617,9,Excellent response,7
27938776,8,Maayos ang pakikitungo ng kausap,8
27935962,10,nasagot agad ang concern ko at maganda naman ang serbisyo ng PLDT sa party ko,10
27936585,5,when there is down time it took so long to get fixed,0
27937266,5,Laging humihina ang internet sa bahay. Nakakaranas lagi ng lag,5
27935564,7,di naayos ang concern ko,8
27936615,9,Attended but waited for a few minutes but the upgrade is not yet available due to stock out of cignal modem. Good still to have it prio and reserved. Need to wait for update,9
27937395,7,Okay naman ang serbisyo ng PLDT at mga technician's nila kaya mairerecomend naman sa iba.,9
27937480,10,Mabilis serbesyo,9
27935395,10,approachable tas mabait un costumer representative,8
27937015,0,Poor service,0
27936554,10,"Friendly, accommodating and knowledgeable ang mga customer representatives ng PLDT",10
27939938,10,mabilis na action,10
27938047,10,"Obedient , kind",10
27938328,9,My request was processed fast,10
27937937,0,Hard to explain what is happening,0
27938680,0,Walang kwentang hotline. Napakatagal at sayang sa oras,0
27938895,9,na,10
27935484,10,great and fast service,10
27880855,10,Ang bilis magreply then yong concerned mo ay maaayos agad kinabukasan.. thank you PLDT,10
27728208,1,"Kc yong pagtawag ko sa hotline ay para ma actionan ninyo agad Ang internet naming nawala since jan1 2024.
Since then everyday akong nag fofollow up 3times a day pero until now Wala pa ring kaming internet. Sama Naman ng pasok ng 2024 samin walang internet. Bayad Naman kmi, Samantalang pag 1day lang ma delay Ang bayad namin putol agad kayo.",0
27737585,3,Until now my issue hasn’t been resolved. I paid my December bill thru smart app and using the credit card option last dec 22. Until now my payment hasn’t been reflected but the payment is  already reflected in my credit card.,3
27718420,8,Maayos at magalang ang kausap,7
27731223,10,Agad natugunan ang aking report.,10
27721968,3,Constant connection problem with no definitive solution,0
27737353,10,Nice service,10
27737670,5,Ang hina ng signal nyo ngayon,5
27737754,0,issue was not fix,5
27918484,10,"Maganda at maayos ang mga sagot na nakuha ko sa pagtawag ko kagabi. Nasagot lahat ang aking tanong.
Good job sir  customer service.",10
27733551,0,I’ve called twice to get smart to correct the Netflix charge they’ve been giving me for Netflix. I proved to them via screenshot I only have mobile access. But they tell me I don’t. I ask to cancel or correct and they tell me to call Netflix. Netflix tells me to call smart. For two months now I’m being charged for something I don’t have and don’t use. How can I resolve this?  I don’t want to call and talk for another hour and not resolve it.,0
27890374,10,"Anika was very helpful, she is great at customer service.
She followed up often until the issue got resolved.
Give her raise! :)",10
27894109,10,Problem solved immediately but hopefully you will not charge me for the replacement of my pldt handset. Thank you,10
27895390,3,"Walang pagbabago kahit na 
Dalawang  beses ko ng nai complain yung mabagal na internet connection namin.",3
27932895,3,Problem not resolved. Always system tools,0
27728296,10,Nabigyan nman ng aksyon ang aking problema sa internet,10
27889262,0,"The representative was not accommodating did not extend help and acknowledge that I am a current subscriber. Responses are poor and automated, very poor customer service.",0
27933110,5,Why you have to ask when was the last payment made? It prolongs the process of verification is there not any other verification you can ask?,0
27929167,5,Took me 6 calls to speak with a customer rep. Cant assure me that the internet will be restored in 3 days. Last time we lost internet it took you 6 days.,5
27933979,10,The customer service officer was fast in replying to my concerns,9
27731097,0,Speed issue is back again and still not resolved,0
27932955,9,Good Customer Service,9
27933262,10,Very accomodating and very responsive sila agad sa mga katanungan🥰😊,10
27927932,7,mahirap ma contact ang customer service representative gamit ang Facebook/messenger. ang hirap pag ang kausap ay AI.,7
27932586,9,Bilis magrespond,8
27933196,9,Approachable,8
27832549,1,Mabagal po ang restoration ng connection kapag nawalan minsan misinformation pa Ang binibigay.Last Dec.29 wla n po connection till now wla pa din many times na nagrequest still unresolved.,7
27932536,9,the agent was good but the company is not.,9
27735323,8,I needed to call for follow up and learned that my initial request was locked,8
27933050,5,Issue i raised was not resolve. There are unexplained charges incurred with my account. Costuner representative cannot explain it,5
27932525,10,Fast respond,8
27933092,8,Good after sales customer service,9
27933102,10,Mabilis sumagot and the agent explain things well,10
27932963,10,Very helpful,10
27918388,8,Fair enough to be good.,6
27735545,4,"While the phone representatives we talked to tried desperately to buffer the issue, the bottom line is we still don't have internet connection, despite having the problems identified. We were told that 1 ticket will just need 1 visit from the technician, but we had several visits/ inspections, apparently because the initial technicians findings need to be verified by other technicians and will need to be verified daw again and again while there is an open ticket. Which led us to ask when will they finally believe the findings and work on the solution. The recorded request was made December 30, 2023. The only thing new is that we were issued a new ticket. To date, we still don't have any internet connection and our landline phone is still not working properly, and our request for a working telephone must have fallen on deaf ears.",0
27913566,7,Naubos ang load ko sa digital call palaging enter your account number. You have entered invalid number.,7
27719771,7,ok naman yung signal kaso once na  nawalan ng internet matagal bago maibalik recently dec 28 nawalan kami ng internet until now jan 6 na wala parin.,10
27929223,10,I spoke to Coleen and she is just calm and answered all my questions . She speaks clearly. Fantastic.  Outstanding customer service.,10
27931940,8,Ok nman kaya lang minsan ang tagal bago maaksyonan ang mga problema,8
27735120,8,"600mbps yung plan namin pero 100mbps lng umaabot, minsa wala pa",8
27730686,1,Reason hndi nag rereply agad at walang aksyon nagbabayad ako ng bills ko na may additional fee na dapat ay 1799 lang,0
27931806,0,No solution provided immediately,0
27734643,9,Answer my inquiry clearly,9
27735795,5,"No Resolution Provided.

Representative was responsive and assisted to his capabilities. Was told that someone will contact me to check on the issue, yet no one did. 

Sadly, urgency seems reserved only for the influential and not for us commonfolks, so this kind of service and false promises are not surprising.",9
27735233,5,Ang tagal ng pag aayos sa internet namin mag 2weeks na,5
27894761,10,"Quick, clear, and approachable",9
27723153,9,Ok ang service sa amin😁,8
27735708,0,Di na reresolve ang problema,0
27929936,8,had a bad experience with the process for postpaid i made through online store.,6
27735306,5,"Hindi po kami ina update ng mga technician kina cancel ang mga reports hindi naman pinupuntahan,",6
27929476,9,Inquiry was explained well and was assisted courteously,10
27882010,10,It answers our problem so quick.,10
27928935,0,no internet mula nov 27 puro follow up ang spiel. cinoclose niyo pa yung ticket kahit hindi naman resolved yung issue,0
27929973,10,Very easy,10
27918607,10,Good assistance by the guy who received my call,10
27916733,10,maayos mag assist,10
27929168,8,"Hindi consistent ang internet,minsan mahina,minsan nawawala pa",8
27893771,3,The agent/s unable to solve the problem,3
27728245,7,Na,7
27930901,10,She answered my inquiries in good manners,10
27724320,8,Ok naman but theres room for improvement,7
27930879,9,accommodating,8
27928794,1,"Walang kwenta ang hotline. 

Hindi nakakatulong. May ""attitude"" ang nakausap",1
27928566,1,Napakatagal umaksyon sa problema,1
27928725,10,Good customer service,10
27893026,10,Wala naman maayos lang at mabilis ang serbisyo,10
27929093,5,Pagsinabing mapuntahan ang area ngayon na araw dapat tuparin kasi tama ang balyad namin at infact mas maaga pa kong magbayad,4
27731578,8,Maayos naman ang mga taong nakakausap ko sa hot line at magagalang sila. Hind ko lang alam kung bakit sa tuwing nakapagbayad na ako ay saka humihina ang signal ng intetnet namin at bakit?,8
27733665,10,Fast resolution of the issue that I encountered. Courteous service representative.,10
27929440,10,Madali tawagan at madali kausap,10
27930065,6,The agent assisted me with my reimbursement,6
27928448,0,agent is not that helpful and like a robot,0
27928437,10,"Customer service agent is very polite and accommodating.  

Service technician is very fast to respond",10
27731937,10,"Paulitulit ang issue pero bilis ayusing ni Michelle. Thank you, Michelle.",10
27916620,8,Mabilis at maayos ang pag-asikaso sa aking problema.,10
27730000,10,Maganda nmn po ang network nyo..sna po mas maraming latest pa po,10
27928193,8,"The one answered the phone was helpful in finding the problem why until now we have a problem with our wife,",2
27928124,0,Wala ako internet since 12/23. Sobrang lala ng technician nyo. Literal na walang silbi.,0
27929368,6,Kahit paano may nagagawa naman action pag may reklamo ka sa PLDT!,6
27902913,5,"The service of PLDT is so disappointing! The issue raised by us can't handle properly, the very first issue we report was the internet connection but it's been a month a not yet addressed properly. The customer service or the technician lies that they visit our house for the repair but no one drops by from your company. The internet connection was not yet resolved after a month then here we are again experiencing another problem, our phone line is defective we cant call anyone or we cant do any outside calls. PLDT 2024 na! 2023 pa yung first problem na nireport namen sanyo pero wala kayong maayos na action!",5
27913560,10,telephone not working,10
27928362,10,Comfortable to talk,10
27928581,8,Satisfied subscriber.,9
27929240,1,Speed is good but Bad service,5
27928887,0,mabilis kayo pumotol pero pagdating sa connection ang hina hindi mabilis matawagan ang inyong hotline na 171 panay computer lang sumasagot walang taong respondi,0
27901435,0,Always have problem LOS. The services are ALWAYS shitty. Saying that it is fixed asap but NOTHING happens.,0
27921255,10,Answers my questions,10
27916450,10,Mabagal na internet,10
27726693,0,Internet is still not working for a week but you keep texting that its already fixed,0
27903056,0,"Customer service/Billing department provides low service at all. They wasted my 1 hour and 40 minutes waiting on the phone for nothing. Representative Jay (employee id 90143) did not even bother to take an alternative resolution to resolve my issue. We just wanted to know the bill as we did not receive our billing statement through text/email. We took an initiative to update our email address just to receive the bill, however, he said that our case is for investigation and may took 24hrs to resolve. Our concern is that it is already our due date and it may result in cutting off our service. We requested for a supervisor and he mentioned that no one is available at that time (horrible). No one from the higher team prioritize us knowing that we are already the one who is reaching out to fulfill our dues. It took me 1 hour and 10 minutes to talk to a supervisor (the heck!). Supervisor Grace (employee id 74883) took the call without reviewing all the concern we discussed from the previous representative Jay. She is unprepared/not trained handling a supervisory call. We then said that we want to take the survey and she mentioned that it will be sent to us through the phone number registered on the account (the hell! When in fact it's our maun concern not receiving any text blast coming from PLDT). She keeps on insisting that it is the only option to get our responses about all the inconvenience they brought. She placed me on hold for almkslot 10 minutes and never go back. I then decided to hang up as it is almost 2 hours that I am on the ohone with this careless people. This customer service is so low and no care at all. We already reaching out with the NTC to review all of this. I will post this on facebook and all my social media platform with all the recordings I have all throughout the conversation. Your people doesn't care at all. I WILL NOT RECOMMEND PLDT TO ANYONE AT ALL!!
P.S. If you could put - (negative) numbers to your survey then that is my score.",0
27926886,10,Replied in a timely manner,10
27928917,2,As of this moment gumagamit ako ng prepaid at 4 days n unstable ang connection and now totally no connection at all,8
27928916,0,Poor Service. Had to call after following up an existing case unresolved for 3 days.,8
27895750,1,Pag may tumatawag nawawala ang kabilang linya di ko marinig at di rin nia ako naririnig baka pwedeng paki ayos ang serbisyo nio nagbabayad kami ng tama. Salamat po,5
27853360,0,Sobrang hina po ng internet connection.tapos hndi na ginagamit off ng Ang line pero still continue padin po ng billing,10
27732146,7,Mabagal madalas,7
27929079,8,Maraming kailangang i dial bago makausap ang customer service,8
27927970,10,maayos nilang natutugunan ang aking mga katanungan at nkakatuwa ang kanilang mga suggestions itoy sadyang nkakatulong,10
27918321,10,Madali,10
27700565,4,"kasi lagi ako nawawalan ng internet lately lang mula Dec.23,2023 hanggang Jan.4,2024 wala ako internet.ang saya,sana ng pasko at new years kasi may pantawag ka sa,pamilya mo sa malayo kaso wla kaya,ganun nalang rating ko sa pldt gusto ko nang lumipat ibang network",6
27916536,6,80,8
27926920,0,"The agent name Krisza did not help me a lot since I already settled my payment. However, I'm asking her to connect me to tech department but she did not respond on my request since I just mentioned to her my concern about the status of the internet.",0
27730355,8,It has some signal when you’re travelling at mountain places that has no supposed signal,8
27916071,5,Bad customer service. No auto compensation for down times. Wifi signal getting weaker trying to force us to buy mesh or boosters? More expensive than others.,5
27926014,10,Error system on payment,10
27731817,9,Mabilis naman napuntahan kami para i repair phone namin,9
27919140,8,"Maayos sila makipag-usap, magalang",8
27916198,10,Magalang at very professional. Maalam sya sa kanyang mga advice kung ano ang dapat gawin.,10
27893170,9,Okay naman until since 3 days ago,0
27870110,4,Ive beem calling for days already amd given promises that someone will call me back but no one called. I just need to talk to sales for a broken phone,0
27728450,1,Resolving repair tickets takes more than a week. I still have an open ticket for the month of October and November. Customer service sucks!,0
27924754,0,YUNG FRED NA KUPAL BIGLANG DINISCONNECT YUNG CHAT. PAKI SABI SA KANYA NA KUNG DI NIYA GUSTO O KAYA YUNG TRABAHO NIYA MAG RESIGN NA SIYA. NAKAKA PERWISYO LANG SIYA. KAYA TAGALOG ACCOUNT LANG YUNG HAWAK NIYA KASE HANGGANG DON LANG SIYA. UMAGANG UMAGA PINAPAINIT NG KUPAL NA FRED NA YON YUNG ULO KO.,0
27831444,1,"The reason of my call was not addressed properly, there's no ticket or JO created foe relocation.",1
27925980,0,Questions not answered.. customer service let me wait for too long then no valid answer,0
27925823,8,Still needs to be improved.,8
27727377,10,"Mabilis inaksyonan ang aking inreklamo at mabilis gumawa

Concerned! ko po. At sana po di na po maulit yung ng yari kaya kami nawalan ng internet kasi sabi ng technician na  gumawa yung linya namin sa internet sa mainbox oy hinugot ng ibang technician atsaka may ibang linya ang ipinalit sana po ma aksyonan pi ninyo ang ganitong pangyayari nakak dis appointed naman po kasi bagong taon wala kaming internet saka di namin makontack ang mahal namin sa buhay na nasaibang bansa.. sa na po wag na maulit dahil ilang beses na po itong pa ulit ulit na ginawa ng ibang technecian pero di ko alam kung bakit nagawa nila di naman cguro yan galawin kong wlang ano na binibigay sana po maaksyonan ang ganitong pangyayari.. hanggang dito nalang po maraming salamat.. god bless and a happy new year.",10
27914731,10,The representative was able to gave us a strong resolution and was able to answer all of our questions,10
27731039,4,"Hindi maganda ang serbisyo, palaging sira ang connection,tpos log pa.,matagal Bago Gawin kapag my sira
Hindi ko marekomenda",4
27728100,10,Mabilis at maayos Ang pagasist,5
27732307,10,"Easy to call, approachable and friendly customer service representative",10
27727580,7,A. I generated answer,5
27727666,10,he handled my problem/inquiries on my internet,10
27893150,0,Ang tagal maghintay ng customer service na makakausap,0
27728300,9,"Fast and realiable, mababait ang CS,.tnx and god bless",9
27922978,10,Fast and smooth fransactions,10
27726729,5,"Last experience nyaun  lang, 1 week wala akong net at land line kahit na report ko agad at inaasahan ko ang adjustment bill pero parang wala",6
27732392,5,Good service. Lengthy repair,8
27722872,7,Maaus sila mkipag usap SA amin,4
27909237,3,Paulit ulit akong tumatawag at nagrereport ng concern about internet connection. Walang ginagawang aksyon.,3
27727859,3,Kahit kakabayad lang namin mahina pa din ang Internet,3
27720143,8,"My internet was redirected due to a missed payment because we were out of town. I paid immediately when I got back, connection came back but super slow. I called and was assisted with the reset by your staff. He was very accommodating and patient throughout the process.",9
27728715,9,Naresolve yung concern ko pero in a long timeframe. Kung mas directly sana sinabi yung mga instructions sa pagsesend ng email  mas mapapabilis. Sana next time mas detailed/accurate ang instructions para hindi paulit2 ang pagsesend.,9
27918455,10,👌 Yieee surveyy,10
27892390,9,"Kung base lang sa akinh recent interaction with your customer service thru email, yes i can recommend pldt because the respomse was very quick. Quite impressive in fact.",9
27732070,10,Good,10
27723823,8,Good service but the internet speed is slow,8
27725897,0,Staff are polite and accommodating. They listen to your querry and concerns. But no real action on issues raised.,9
27732411,0,matagal sila sa pagrespond sa mga outage,0
27731740,3,"I wanted to disconnect my account coz the agent lied to me about the amount of wifi plan, so many hidden charges.",7
27727312,3,The line is always busy. It takes time to answer.,5
27727803,0,Lagi nadidisconnect ang connection nyo tapos once a week nawawalan yung sobrang bayad ko sa telpad hangang ngayon di nyo binabalik,10
27725987,10,The explanation on my inquiry was quickly addressed by the CSR,10
27722858,9,The CS is excellent but the internet connection is always under repair or has issues. I hope for 2024 we will have stable PLDT fiber connection. Thanks,9
27919802,3,Nagmamadali yung agent. Halos gusto nio iend lang ang chat. Parang hindi willing tumulong. See our conversation,2
27914443,0,Unhelpful. Cant understand my concern. She hung up on me,0
27915648,8,Nagbabayad ako sa tamang Araw pero may time na mahina Ang net..at Ilan beses ko na din na experience na walang net umaabot isang linggo Kong hnd Mai report,8
27916623,3,"Una, walang abiso sa pag outage ng connections sa aming lugar, pangalawa makailang beses akong tumawag sa telephone ngunit system ang sumasagot walang nakuhang sagot na maayos.Pangatlo ,madalas mawalan ang connection ang aming area nawa ay may mabilis na action na suriin at alamin anong dahilan ng mabagal at palagian pagkawala ng connections kung may dapat ayusin nawa ay mabilis ang actions upang hindi maantala ng matagal na oras ang mga konsyumer. Salamat",3
27917711,8,Good service,8
27864902,5,Ok nman sana kaso daming pipibdutin bago mo masabi ang kylangan mo sabihin,7
27923864,0,11days na akong walng conbections and walng solusyon na binibigay ang mga agent,0
27913027,10,Fast reply,10
27913482,4,masyado mataas any penalty o charge nyo pg di agd nkabayad 10 days lng katumbas n ng 1 bwan n hulog be considerate nmn..kung tutuusin mahina internet connection nyo bawasan nyo charge nyo babaon nyo s utang costumers nýo,4
27919107,0,VERY POOR SERVICE,0
27915174,8,Nagustuhan ko pag accomodate sakin kahit ndi agad nangyare gusto ko atleast wev try.,8
27914413,10,9,9
27915918,5,"Its very slow respond specially for the repair imagine 5 days no internet and we pay completely and updated,how i can give you a ratings higher as you need.",7
27916064,5,Tries calling 3x but failed to talked to customer service. I want to report slow internet connection,0
27918554,1,"The issue with my roaming service is recurring, very obvious that i am being charged excessively.",1
27919508,2,Intermitent wifi signal,3
27893062,10,Mabilis na pagsagot ng tawag at accomodating customer service rep,10
27789706,7,"I first handled by an agent wherein they seem like they were in a rush and does not want to wait for the customers response, so i had to repeat the whole process once more. Thankfully the second agent that handled me was a more patient and understanding one",5
27907747,10,"Quick call, provided all the details needed",10
27828507,0,Mahina ang signal lalo na pag online games or ibang mga apps na online,4
27911134,5,You to now on and off ang internet namin,7
27892763,3,ATM.wala kaming enternet 3dayd na.follow up lang ng follow up wala parin nangyayari.,2
27694230,2,1,5
27720486,7,Maayos at mabait sya kausap,7
27892914,9,Na,10
27910792,0,False info,3
27768192,0,Issue not resolved,0
27911502,8,Dahil nasagot / natutugunan nila ng maaga ang aking problema.,9
27912457,8,Good issue handling,9
27838282,10,"Very responsive po.next day po may technician na po na nagtext.although wala po kami sa house.the ff day, early  morning dumating po sya..",10
27854174,0,Not helpful,0
27894878,1,Tumawag ako sa billing ang sabi marerekonek yung net ko ngaun. Nangako naman ako magbabayad ngaun which tinupad ko naman pero gabi na wala pa din net. D makatawag sa messenger o makapag chat. Youtube loading lng. At ang sabi pede yung previous month muna ang bayaran at hindi ang kabuuang due amount kc next due date ko ay sa 01/25 pa. D na kinonsider yung outages para nabawasan ang babayaran pahirapan pa din kahit bayad na.,1
27899748,10,Answer the call quickly. Also the person assisted me is excellent,10
27762737,10,Service is good and consistent. Repairs are on schedule,10
27698310,0,Hindi Ako nasiyahan dahil Sa pag bura ang aking ticket Pero Hindi naman na resolba ang aming internet connection,1
27912019,1,1399 lang po ang aming ina avail na plan pero nong mag babayad n kami bakit 1499 na daw dapat namin bayaran n d kami na inform.... sabi nong nag instail na promo daw ang cignal paulit2 ko tinanong s kanila kasi para sure pati taga office pinakausap skin oo daw 1399 lang.. tas now.. 1499 n pala dpat namin bayaran na wala manlang pasabi dahil daw sa cignal n yan..,3
27894675,7,the service is very low. since jan 1 up until now we have no internet and why? no update,8
27905685,10,Fast action to my request.,10
27893783,9,Issue resoved,9
27829648,5,Nakailang tawag na ako pero hanggang ngayon hindi pa rin nareresolve ang issue ko,5
27719606,0,Lageng dinidisconnect ng mga rep nyo pag nagrerwklamo,0
27899145,10,Friendly and helpful service,10
27911191,10,Thank you sinong agent ka man bigyan nyo to ng raise deserve nya den maging tl,10
27909619,4,"Though i am longer subscriber, that is individual choice apply and preferences.",4
27911479,10,Assisted me very well.,10
27901152,9,"Friendly navigation of messenger and easy access to service officer

Service providers are professional and knowledgeable in addressing what is wrong with network",9
27873213,10,"Excellent, madaling makontak and with respect. Thanks PLDT..",10
27893524,2,ok naman ang inyo serbisyo,4
27909867,10,Issue resolved,10
27890307,8,Helpful but long waiting time and hold,8
27896560,2,It was hard to report for a limited access to your hotline.  Even the link provided not easy for chatting.,1
27715343,10,"She helped me create a ticket. Shes friendly, helpful",10
27910438,0,"Ang hirap irekomenda ng PLDT sa mga kaibigan at kamag anak. Dahil mabilis lang pag mag apply or magpapa upgrade. Pero sa repair kapag down or nawalan ng connection, napakatagal ng pag ayos. This is the worst na na naexperience ko with PLDT. Almost 2weeks without connection.",5
27893217,3,nuktiple calls we are wirking at home interbet still not working even we got a nessage saying servuce has beeb restored,1
27911769,10,Mabilis na pag sagot sa tawag,10
27911330,8,Room for improvement,9
27910118,5,Mahirap makakonek sa customer service agent. Makailang ulit magda-dial at nakakaubos ng load.,5
27909986,10,Good service,10
27909585,0,"Ang daming sira kay PLDT at walang compensation, napipilitan kami bumili nang load para sa prepaid para lng makapagtrabaho.",10
27910001,10,Sobrang approachable nila makipag usap and hindi hindi sila naiinis pag di agad nakakasunod sa iniutos na instructions,10
27907871,9,"While my issue hasn't been fully resolved yet, the agent demonstrated knowledge by identifying the root cause, something the previous agent I talked to back in December 2023 was unable to do. I am pleased that I was given two options and appreciated the agent's suggestion to settle the outstanding bill, considering the potential delay in processing the refund.",10
27911841,10,"Yung rep na nakausap ko kanina ok. Ambilis ng process, waiting nalang ako maapprove yung adjustments na nirequest ko sa bill ko since nawalan ako internet ng 3 days. Pero yung rep at supervisor ""daw"" na nakausap ko last 2-3 days ago na mali-mali yung resolution and sinabe na mapprocess daw yung adj nung tumawag ako the first time, wala. As-in sablay talaga. Sinabe nila and inassure ako na mapprocess daw pero pag tawag ko kanina, wala daw naprocess na adjustment. Baka pwede feedbackan nyo yung mga nakausap ko na yon then balikan nyo ko. Pag wala mag ""0"" na ko sa mga surveys na marereceive ko.",9
27911661,0,Bumagal bigla yung internet namin ng walang dahilan,1
27911121,0,"Poor interaction. Aside from the phone interaction, everything is done by bots",10
27911923,0,You're agent is not that familaiar with your promos.,1
27911528,7,"Okay lang nmn, dami kasi tanong na yung iba nakalimutan na mga past numbers",7
27911872,0,YOUR SERVICE SUCKS!!!!! VERY POOR COSTUMER SERVICE!!!!,0
27909545,9,The agent I talked to was very helpful and detailed in his explanation,10
27909246,10,Polite,10
27899899,10,Binigyan ko ng 10 dahil dito sa location namin malakas ang signal ng tnt,10
27721692,0,"Its been 6 days now and I still dont have data allocation, call and text! Subscribed to your UNLIDATA but I cant use the services! Operators and MOA Smart store did not help but I think he even sabotage my line thats is why Its is not restored yet!",1
27700093,6,Courteous agents,5
27721691,10,The agent is helpful.,10
27901486,6,Satisfied,8
27869072,5,tagal magresponse sa problema...it took me 2 weeks waiting for my ticket for repair/transfer,4
27854115,4,un unang kausap ko na lalaki nakalimutan ko name pde nia naman ako itransfer sa billing section ang snabi nia sakin tawag daw ako ulit at piliin ko yun billing section which is hassle kasi andaming need itype at matagal din magsalita yun operator,5
27901471,0,Slow,0
27910309,10,Very polite. Courteous. Very accommodating.,10
27899288,10,Good cs over the phone,10
27890634,9,.,9
27894928,7,"Maayos naman ang response ng hotline, pero according sa information  na binigay nila regarding sa complain namin, hindi naman tumama yung sinabing time and day para maayos yung problema, medyo disappointing dahil napaka important po ng internet connection para sa amin lalo na work from home po ako",7
27907068,10,agent was very accomodating and knowledgeable.,10
27905769,9,Responsive,9
27907569,5,"The girl Bea, that I first talked too said that the address that I gave didn’t match whats on your record therefore didn’t want to Entertain my concerns. 
I called up again and  this time the guy verified that the address I gave is exactly whats on d record. 

More training",5
27713013,10,Good service,10
27907204,8,"Customer service is great 
But the smart enterprise personnel who’s handling my account really terrible I requested my account for retention since October 2023 until now my phone wasn’t delivered Sheryl Zapatero pldt cabanatuan was my account manager",8
27885403,8,Naresolve Naman agad ang problema,8
27907263,10,Even though my question was not answered properly your coverage in our area is better.,9
27907280,9,Good service,10
27907229,10,Plans are flexible. Plus i got an issue resolved and the representative was extremely kind and helpful.,10
27907126,5,"I have called your hotline 2 times cause the first one that I've spoken with put the line on hold for more than 2 minutes and she didn't even got back to me with the proper update I was advise her family name is academia. The 2nd call I've spoke to your CSR named jake and he was helpful , properly explained everything to me in detail. Please advise and give proper training to your staff , advise your customer care team and disconnection team to be synched with the process cause it's not my fault as a customer for the disconnection not being processed on time. I've already made a complaint and billing dispute, I'm requesting for this to be  approved as it is not my fault that your disconnection team didn't process my request and I was not properly advise. Please have this cascaded to your employees.",5
27907444,8,very helpful,8
27907124,10,Responsive,10
27907703,3,"The queue is so long then I got disconnected in the end. I'm not sure if the reps I talked to knew about my concern.

Altho the 1st one I talked to about the Disney+ subscription informed me that she can't assist me and I should go through either Google or Disney+ app.",5
27907203,10,Accomadating,10
27907707,10,AWESOME CSR,10
27903448,7,Medyo nag improve na sa troubleshooting time,7
27865203,7,Maayos naman ang pakikipag usap ng customer representative,7
27854376,10,Ok naman nakausap ko na kaso nga lang hindi pa na reresolba ang problema ko salamat,10
27827468,8,"3days already at wala pa rin nag aayos ng line namin, work from home ako at naapektuhan na work ko",10
27902810,10,Secret,10
27906190,10,They're good and approachable,10
27670465,5,Kapag off hours mabilis ang sumagot ng agent. Pero kung office hours matagal ang paghihintay. Ang laki ng mga endorser sa komersyal pero hindi madagdagan ang agents.,5
27721296,8,Ok naman ang feedback ng pagtawag ko,8
27904502,4,"The contact center lady I talked explicitly advised that ONLY requirement is to let my sick brother to agree over the  phone that he agrees to nominate me as his primary , his sister. But the other lady and guy insisted that we need to sent  a email. The PlDt has no policy under Contact Center. I as his sister handles the utilities as the present condition of my brother . I requested that PLDT sends monthly SMS to my mobile inorder that I don’t need to call every month. 
The guy and the lady that our caregiver talks to will not allow me provided I sent email with signature of my brother. 

You gave us two company policies ( one that allows to talk to my brother only, the other I sent email).",4
27905703,6,"Panay hingi ng cellphone number para sa survey magbigay nalang kase kayo ng link tapos ang demanding are we still connected.

It gives an impression I am talking to a bot or I keep on getting re routed to a new person every time I chat",8
27685684,4,"There are times there’s no internet, this happens twice a month for three to four days, right now I’m about to report again there is no signal,",4
27905713,7,"Chat agent was asking for account specific information, but was giving general resolution. It'snot helpful.",8
27904699,8,The internet is working well and so far the costumer service has done a decent job in helping me out with my needs in regards to my recent queries. It'd be great if PLDT can keep this good service on the long run and also continue to make more improvements  to make things more better.,9
27836401,10,"Good customer service, responsive and immediate action",10
27901428,4,Signal loading,8
27903548,10,"Very satisfied with the service of the agents, kahit na putol ang aming paguusap ng isang agent still na grant ang solution at marunong ding makipag tulungan ang ibang agent.",10
27904679,0,"The rep wasn't even sympathetic on my situation and was so inconsiderate with my dilemma!!!. I only need to update my billing cycle and asked for an extension since I have multiple tasks to finish due to long holidays. My previous calls with you guys are way too far compared to what I experienced today. That being said, I came to conclusion that I won't be needing the service you are providing any longer since you guys are not considerate with your customer's concerns. I even asked for a supervisor but the agent was not able to provide - given the fact that he put me on hold for couple of times! 
Worst experience so far and I hope this won't happen again to any of your customers who are experiencing struggles and unprecedented events, aside from that, I got family problems as well. Instead of having the assurance and sympathy, I got the opposite treatment.",0
27904521,10,for me malinaw mabilis lahat ng mga tanong ko sa customer service salamat po.,10
27904364,9,"It was a bit hard to confirm the hotline number, but service representative was excellent to deal with and handled our concern/request quickly.",10
27904166,8,"The Customer Service(CS) Rep, a certain Ms Kim was very accommodating & cordial. She immediately filed the Ticket for service & Maintenance.,; and",8
27903577,3,"I don't feel valued as an existing customer who wished to continue our family's internet plan when we relocated. We called Dec 19 before our.move to process the request. After the holidays we called customer hotline for follow up. No technician called us even after the 48 hours. We called again, and after that next 48 hours still nothing even tho our concern acc to the customer rep was escalated. And I'm still expected to pay for the days we were not installed?? I hope not. Disappointing experience for relocation.",6
27904355,5,"Nothing personal, Im just tired of a vague updates.",9
27903062,8,Maayos kausap ang costumer service,9
27904672,10,Good quality service,10
27904006,3,"Intermittent to no connection at all, every day. Always long wait time din sa hotline , to the point na ikaw nlg mag give up sa kahihintay.",9
27901902,5,The internet connection to slow,5
27902687,9,Madali kausap si mam..☺️,9
27904415,3,2days pa lang po putol na lagi po wala internet,7
